Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,29,16,P:Microsoft.Maui.Controls.ColumnDefinition.Width,,,,,"FilterColumn.Width = new GridLength(0, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,25,16,T:Microsoft.Maui.GridUnitType,,,,,"FilterColumn.Width = new GridLength(350, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,25,16,T:Microsoft.Maui.GridUnitType,,,,,"FilterColumn.Width = new GridLength(350, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,25,16,F:Microsoft.Maui.GridUnitType.Auto,,,,,"FilterColumn.Width = new GridLength(350, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,25,16,T:Microsoft.Maui.GridLength,,,,,"FilterColumn.Width = new GridLength(350, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,25,16,"M:Microsoft.Maui.GridLength.#ctor(System.Double,Microsoft.Maui.GridUnitType)",,,,,"FilterColumn.Width = new GridLength(350, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,25,16,T:Microsoft.Maui.Controls.ColumnDefinition,,,,,"FilterColumn.Width = new GridLength(350, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,25,16,T:Microsoft.Maui.GridLength,,,,,"FilterColumn.Width = new GridLength(350, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,25,16,P:Microsoft.Maui.Controls.ColumnDefinition.Width,,,,,"FilterColumn.Width = new GridLength(350, GridUnitType.Auto);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,15,8,P:Microsoft.Maui.Controls.BindableObject.BindingContext,,,,,BindingContext = viewModel;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,11,4,M:Microsoft.Maui.Controls.ContentPage.#ctor,,,,,public RhythmVersePage(RhythmVerseModel verseModel)      {          InitializeComponent();          viewModel = verseModel;          BindingContext = viewModel;          viewModel.PropertyChanged += ViewModel_PropertyChanged;      }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,15,8,P:Microsoft.Maui.Controls.BindableObject.BindingContext,,,,,BindingContext = viewModel;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,11,4,M:Microsoft.Maui.Controls.ContentPage.#ctor,,,,,public RhythmVersePage(RhythmVerseModel verseModel)      {          InitializeComponent();          viewModel = verseModel;          BindingContext = viewModel;          viewModel.PropertyChanged += ViewModel_PropertyChanged;      }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\RhythmVersePage.xaml.cs,7,39,T:Microsoft.Maui.Controls.ContentPage,,,,,ContentPage
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\obj\Debug\net8.0-windows10.0.19041.0\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.CodeBehindGenerator\Pages_MainPage.xaml.sg.cs,21,3,T:Microsoft.Maui.Controls.Xaml.Extensions,,,,,"global::Microsoft.Maui.Controls.Xaml.Extensions.LoadFromXaml(this, typeof(MainPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,36,12,"M:Microsoft.Maui.Controls.Page.DisplayAlert(System.String,System.String,System.String)",,,,,"DisplayAlert(""Alert"", ""Button was clicked!"", ""OK"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,29,16,T:Microsoft.Maui.Controls.Page,,,,,CurrentPage = Children[tabIndex];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,29,16,T:Microsoft.Maui.Controls.Page,,,,,CurrentPage = Children[tabIndex];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,22,12,T:Microsoft.Maui.Controls.Page,,,,,CurrentPage = Children[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,22,12,T:Microsoft.Maui.Controls.Page,,,,,CurrentPage = Children[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,13,12,P:Microsoft.Maui.Controls.BindableObject.BindingContext,,,,,BindingContext = mainView;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,10,8,M:Microsoft.Maui.Controls.TabbedPage.#ctor,,,,,"public MainPage(MainViewModel mainView, DownloadViewModel downView, CloneHeroViewModel cloneView, InstallSongViewModel installView, RhythmVerseModel verseModel)          {              InitializeComponent();              BindingContext = mainView;              var RhythmVersePage = new RhythmVersePage(verseModel);              Children.Add(RhythmVersePage);              var DownloadsPage = new DownloadPage(downView);              Children.Add(DownloadsPage);              var CloneHeroPage = new CloneHeroPage(cloneView);              Children.Add(CloneHeroPage);              var InstallSongPage = new InstallSongPage(installView);              Children.Add(InstallSongPage);              CurrentPage = Children[0];          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,22,12,T:Microsoft.Maui.Controls.Page,,,,,CurrentPage = Children[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,22,12,T:Microsoft.Maui.Controls.Page,,,,,CurrentPage = Children[0];
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,13,12,P:Microsoft.Maui.Controls.BindableObject.BindingContext,,,,,BindingContext = mainView;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,10,8,M:Microsoft.Maui.Controls.TabbedPage.#ctor,,,,,"public MainPage(MainViewModel mainView, DownloadViewModel downView, CloneHeroViewModel cloneView, InstallSongViewModel installView, RhythmVerseModel verseModel)          {              InitializeComponent();              BindingContext = mainView;              var RhythmVersePage = new RhythmVersePage(verseModel);              Children.Add(RhythmVersePage);              var DownloadsPage = new DownloadPage(downView);              Children.Add(DownloadsPage);              var CloneHeroPage = new CloneHeroPage(cloneView);              Children.Add(CloneHeroPage);              var InstallSongPage = new InstallSongPage(installView);              Children.Add(InstallSongPage);              CurrentPage = Children[0];          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Pages\MainPage.xaml.cs,6,36,T:Microsoft.Maui.Controls.TabbedPage,,,,,TabbedPage
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,310,12,T:Microsoft.Maui.Controls.Command,,,,,ToggleFilterPaneCommand = new Command(ToggleFilterPane);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,310,12,M:Microsoft.Maui.Controls.Command.#ctor(System.Action),,,,,ToggleFilterPaneCommand = new Command(ToggleFilterPane);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,305,12,T:Microsoft.Maui.GridLength,,,,,_filterPaneWidth = new GridLength(0);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,305,12,M:Microsoft.Maui.GridLength.#ctor(System.Double),,,,,_filterPaneWidth = new GridLength(0);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,305,12,T:Microsoft.Maui.GridLength,,,,,_filterPaneWidth = new GridLength(0);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,191,12,T:Microsoft.Maui.GridLength,,,,,set              {                  if (_filterPaneWidth != value)                  {                      _filterPaneWidth = value;                      OnPropertyChanged();                  }              }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,195,20,T:Microsoft.Maui.GridLength,,,,,_filterPaneWidth = value;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,193,16,T:Microsoft.Maui.GridLength,,,,,if (_filterPaneWidth != value)                  {                      _filterPaneWidth = value;                      OnPropertyChanged();                  }
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,190,12,T:Microsoft.Maui.GridLength,,,,,get => _filterPaneWidth;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,190,19,T:Microsoft.Maui.GridLength,,,,,_filterPaneWidth
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,188,8,T:Microsoft.Maui.GridLength,,,,,public GridLength FilterPaneWidth
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,187,27,T:Microsoft.Maui.GridLength,,,,,_filterPaneWidth
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,310,12,T:Microsoft.Maui.Controls.Command,,,,,ToggleFilterPaneCommand = new Command(ToggleFilterPane);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,310,12,M:Microsoft.Maui.Controls.Command.#ctor(System.Action),,,,,ToggleFilterPaneCommand = new Command(ToggleFilterPane);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,305,12,T:Microsoft.Maui.GridLength,,,,,_filterPaneWidth = new GridLength(0);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,305,12,M:Microsoft.Maui.GridLength.#ctor(System.Double),,,,,_filterPaneWidth = new GridLength(0);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\RhythmVerseModel.cs,305,12,T:Microsoft.Maui.GridLength,,,,,_filterPaneWidth = new GridLength(0);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,65,12,T:Microsoft.Maui.Controls.Page,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,65,12,P:Microsoft.Maui.Controls.Application.MainPage,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,65,12,T:Microsoft.Maui.Controls.Application,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,65,12,T:Microsoft.Maui.Controls.Application,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,65,12,P:Microsoft.Maui.Controls.Application.Current,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,53,12,T:Microsoft.Maui.Controls.Command,,,,,GoBackCommand = new Command(GoBack);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,53,12,M:Microsoft.Maui.Controls.Command.#ctor(System.Action),,,,,GoBackCommand = new Command(GoBack);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,53,12,T:Microsoft.Maui.Controls.Command,,,,,GoBackCommand = new Command(GoBack);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\InstallSongViewModel.cs,53,12,M:Microsoft.Maui.Controls.Command.#ctor(System.Action),,,,,GoBackCommand = new Command(GoBack);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,155,12,T:Microsoft.Maui.Controls.Page,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,155,12,P:Microsoft.Maui.Controls.Application.MainPage,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,155,12,T:Microsoft.Maui.Controls.Application,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,155,12,T:Microsoft.Maui.Controls.Application,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,155,12,P:Microsoft.Maui.Controls.Application.Current,,,,,var mainPage = Application.Current?.MainPage as MainPage;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,82,12,T:Microsoft.Maui.Controls.Command,,,,,CheckAllCommand = new Command(CheckAllItemsCommand);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,82,12,M:Microsoft.Maui.Controls.Command.#ctor(System.Action),,,,,CheckAllCommand = new Command(CheckAllItemsCommand);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,82,12,T:Microsoft.Maui.Controls.Command,,,,,CheckAllCommand = new Command(CheckAllItemsCommand);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\ViewModels\DownloadViewModel.cs,82,12,M:Microsoft.Maui.Controls.Command.#ctor(System.Action),,,,,CheckAllCommand = new Command(CheckAllItemsCommand);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,1002,40,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,1002,35,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,1000,8,T:System.Uri,,,,,public Uri SocialDiscord
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,956,34,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,956,29,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,955,8,T:System.Uri,,,,,public Uri Website
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,832,40,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,832,35,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,831,8,T:System.Uri,,,,,public Uri AuthorUrlFull
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,760,40,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,760,35,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,759,8,T:System.Uri,,,,,public Uri AuthorUrlFull
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,648,46,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,648,41,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,647,8,T:System.Uri,,,,,public Uri DownloadPageUrlFull
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,613,38,T:System.Uri,,,,,set;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,613,33,T:System.Uri,,,,,get;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Api\RhythmVerseAPI.cs,612,8,T:System.Uri,,,,,public Uri FileUrlFull
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\obj\Debug\net8.0-windows10.0.19041.0\Platforms\Windows\App.g.i.cs,49,12,T:System.Uri,,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Platforms/Windows/App.xaml"");"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\obj\Debug\net8.0-windows10.0.19041.0\Platforms\Windows\App.g.i.cs,49,12,M:System.Uri.#ctor(System.String),,,,,"global::System.Uri resourceLocator = new global::System.Uri(""ms-appx:///Platforms/Windows/App.xaml"");"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Platforms\Windows\App.xaml.cs,19,8,T:Microsoft.Maui.Hosting.MauiApp,,,,,protected override MauiApp CreateMauiApp()
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Platforms\Windows\App.xaml.cs,19,54,T:Microsoft.Maui.Hosting.MauiApp,,,,,MauiProgram.CreateMauiApp()
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Platforms\Windows\App.xaml.cs,14,8,M:Microsoft.Maui.MauiWinUIApplication.#ctor,,,,,public App()          {              this.InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Platforms\Windows\App.xaml.cs,14,8,M:Microsoft.Maui.MauiWinUIApplication.#ctor,,,,,public App()          {              this.InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\Platforms\Windows\App.xaml.cs,8,31,T:Microsoft.Maui.MauiWinUIApplication,,,,,MauiWinUIApplication
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\obj\Debug\net8.0-windows10.0.19041.0\Microsoft.Maui.Controls.SourceGen\Microsoft.Maui.Controls.SourceGen.CodeBehindGenerator\AppShell.xaml.sg.cs,21,3,T:Microsoft.Maui.Controls.Xaml.Extensions,,,,,"global::Microsoft.Maui.Controls.Xaml.Extensions.LoadFromXaml(this, typeof(AppShell));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,12,12,T:Microsoft.Maui.Controls.Routing,,,,,"Routing.RegisterRoute(""installsong"", typeof(InstallSongPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,12,12,"M:Microsoft.Maui.Controls.Routing.RegisterRoute(System.String,System.Type)",,,,,"Routing.RegisterRoute(""installsong"", typeof(InstallSongPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,11,12,T:Microsoft.Maui.Controls.Routing,,,,,"Routing.RegisterRoute(""clonehero"", typeof(CloneHeroPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,11,12,"M:Microsoft.Maui.Controls.Routing.RegisterRoute(System.String,System.Type)",,,,,"Routing.RegisterRoute(""clonehero"", typeof(CloneHeroPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,10,12,T:Microsoft.Maui.Controls.Routing,,,,,"Routing.RegisterRoute(""download"", typeof(DownloadPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,10,12,"M:Microsoft.Maui.Controls.Routing.RegisterRoute(System.String,System.Type)",,,,,"Routing.RegisterRoute(""download"", typeof(DownloadPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,6,8,M:Microsoft.Maui.Controls.Shell.#ctor,,,,,"public AppShell()          {              InitializeComponent();                Routing.RegisterRoute(""download"", typeof(DownloadPage));              Routing.RegisterRoute(""clonehero"", typeof(CloneHeroPage));              Routing.RegisterRoute(""installsong"", typeof(InstallSongPage));          }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,12,12,T:Microsoft.Maui.Controls.Routing,,,,,"Routing.RegisterRoute(""installsong"", typeof(InstallSongPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,12,12,"M:Microsoft.Maui.Controls.Routing.RegisterRoute(System.String,System.Type)",,,,,"Routing.RegisterRoute(""installsong"", typeof(InstallSongPage));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,RhythmVerseClient\RhythmVerseClient.csproj,File,RhythmVerseClient\AppShell.xaml.cs,11,12,T:Microsoft.Maui.Controls.Routing,,,,,"Routing.RegisterRoute(""clonehero"", typeof(CloneHeroPage));"
